,gen_logit_0,gen_logit_1,ref_logit_0,ref_logit_1
133,-7.301277160644531,6.7601118087768555,7.389619827270508,-6.83287239074707
134,4.798261642456055,-4.587617874145508,-7.3470892906188965,6.750557899475098
135,7.281071186065674,-6.750263690948486,7.411882400512695,-6.851164817810059
136,7.383876800537109,-6.824002265930176,6.966591835021973,-6.419639587402344
137,7.346918106079102,-6.794809818267822,-7.143798351287842,6.578936576843262
138,-7.370215892791748,6.788919448852539,-7.0859785079956055,6.5206193923950195
139,-7.300488471984863,6.728289604187012,-7.316837310791016,6.734598159790039
140,-7.345542907714844,6.786293029785156,7.411159992218018,-6.845131874084473
141,7.408393859863281,-6.844256401062012,7.411922931671143,-6.860108375549316
142,7.337915897369385,-6.794065475463867,7.343579292297363,-6.795725345611572
143,7.396029472351074,-6.8471784591674805,7.420940399169922,-6.85654354095459
144,7.413439750671387,-6.862937927246094,-7.331577301025391,6.766698837280273
145,-7.30113410949707,6.74276065826416,-7.185900688171387,6.680829048156738
146,7.23466682434082,-6.687498092651367,7.404984474182129,-6.8456621170043945
147,5.500863075256348,-5.171871185302734,-7.3665666580200195,6.832673072814941
148,7.135776042938232,-6.576550483703613,-7.347512245178223,6.7761430740356445
149,-7.322695732116699,6.77120304107666,-7.3706560134887695,6.825555801391602
150,7.362009048461914,-6.798463821411133,-7.381579875946045,6.792570114135742
151,7.3912272453308105,-6.819483280181885,-4.294082164764404,4.014971733093262
152,7.408745288848877,-6.849525451660156,7.288276672363281,-6.748865127563477
153,-7.338135719299316,6.7623772621154785,-7.306640148162842,6.7176194190979
154,-7.378017902374268,6.805520534515381,-7.206898212432861,6.622554779052734
155,7.396239280700684,-6.830254077911377,-7.3479413986206055,6.756365776062012
156,7.407873153686523,-6.844845771789551,-7.3342814445495605,6.754591941833496
157,7.41982889175415,-6.855927467346191,7.318293571472168,-6.7822160720825195
158,7.373674392700195,-6.8108720779418945,7.385101795196533,-6.829254150390625
159,-3.8301479816436768,3.558055877685547,-7.288662910461426,6.702253341674805
160,-7.326636791229248,6.7547197341918945,-7.288485527038574,6.7471184730529785
161,7.414399147033691,-6.85904598236084,-7.360470771789551,6.776181221008301
162,7.420200347900391,-6.856897354125977,-7.273420810699463,6.681217193603516
163,-7.348209381103516,6.778919219970703,7.408832550048828,-6.847193717956543
164,-3.228116512298584,3.0221362113952637,7.405130863189697,-6.8421173095703125
165,-5.527833938598633,4.996640205383301,-7.321236610412598,6.735722541809082
166,-7.114150047302246,6.562582969665527,-7.357250213623047,6.807620048522949
167,5.594938278198242,-5.240381240844727,-7.339274883270264,6.785250663757324
168,7.386450290679932,-6.824105262756348,-7.297040939331055,6.708792209625244
169,7.015740394592285,-6.487920761108398,-7.207701683044434,6.583135604858398
170,-7.340556621551514,6.751355171203613,7.423627853393555,-6.8673200607299805
171,6.2211103439331055,-5.791138648986816,-7.284658908843994,6.707259178161621
172,6.290297985076904,-5.948088645935059,7.047663688659668,-6.472238063812256
173,-5.776808738708496,5.329298973083496,-7.35601806640625,6.770411491394043
174,7.353997230529785,-6.812021255493164,-7.299685478210449,6.694554328918457
175,7.364486217498779,-6.805810928344727,7.418939113616943,-6.869411468505859
176,7.38002347946167,-6.834802150726318,-7.35992431640625,6.804793834686279
177,5.4850969314575195,-5.1279754638671875,7.390233039855957,-6.8370842933654785
178,7.428542137145996,-6.861150741577148,-7.1994147300720215,6.622445583343506
179,6.679642677307129,-6.199638366699219,-5.8227314949035645,5.406603813171387
180,7.417994499206543,-6.858161926269531,-7.268305778503418,6.67713737487793
181,-7.342205047607422,6.784099578857422,-7.349434852600098,6.761056423187256
182,7.408422470092773,-6.8440752029418945,7.26393985748291,-6.707352638244629
183,7.360498428344727,-6.800596237182617,-7.365529537200928,6.820365905761719
184,-7.366787433624268,6.780210494995117,-7.36659574508667,6.805467128753662
185,7.417295455932617,-6.857463359832764,-7.3592987060546875,6.787449836730957
186,-7.336214065551758,6.756783485412598,-7.305109977722168,6.765505790710449
187,7.409965991973877,-6.841693878173828,-7.313901901245117,6.7368927001953125
188,-5.517633438110352,5.09578800201416,-7.342721939086914,6.749661445617676
189,-7.300535202026367,6.7202534675598145,7.38909912109375,-6.8253302574157715
190,-7.329607009887695,6.7472243309021,-7.3703460693359375,6.79533576965332
191,7.392951488494873,-6.830784797668457,7.399892807006836,-6.820934295654297
192,7.40085506439209,-6.848191261291504,-7.145689964294434,6.607059478759766
193,7.40828800201416,-6.8565521240234375,7.417873382568359,-6.855342388153076
194,7.393832683563232,-6.827094554901123,-7.34935188293457,6.803580284118652
195,7.401683807373047,-6.836669921875,7.400112152099609,-6.821200370788574
196,-7.289200782775879,6.737351417541504,7.399557113647461,-6.838639259338379
197,7.399279594421387,-6.835362911224365,7.392228126525879,-6.817019462585449
198,4.686354160308838,-4.537710189819336,-7.2594404220581055,6.704445838928223
199,6.904212474822998,-6.395916938781738,-7.186452865600586,6.605020523071289
200,-7.259398460388184,6.706302642822266,7.420072078704834,-6.8606462478637695
201,-7.3527302742004395,6.776948928833008,-7.307562351226807,6.742709159851074
202,7.375826835632324,-6.819880485534668,7.399853229522705,-6.841859817504883
203,-7.31680154800415,6.727527141571045,-7.337092399597168,6.760348796844482
204,7.264936447143555,-6.7013654708862305,0.48939403891563416,-0.4190840721130371
205,7.419343948364258,-6.867306709289551,7.412313461303711,-6.844910621643066
206,7.3069610595703125,-6.760277271270752,7.294266223907471,-6.762473106384277
207,7.397843360900879,-6.824889183044434,7.228999614715576,-6.673093318939209
208,7.368680000305176,-6.798521995544434,-7.307000160217285,6.71945858001709
209,-7.269382476806641,6.696724891662598,7.426111221313477,-6.872989654541016
210,7.344862461090088,-6.797178745269775,-7.343239784240723,6.749876022338867
211,7.381546974182129,-6.83173942565918,6.333424091339111,-5.861822128295898
212,-7.351065635681152,6.787778854370117,-4.349454879760742,4.130868434906006
213,-7.328419208526611,6.739918231964111,-7.362668037414551,6.784382343292236
214,-7.348203659057617,6.764557838439941,-7.369911193847656,6.821280479431152
215,7.395329475402832,-6.832925796508789,7.3786773681640625,-6.821281433105469
216,7.364906311035156,-6.807416915893555,-7.242735862731934,6.707162857055664
217,-7.324784278869629,6.734564304351807,7.359043598175049,-6.804147243499756
218,7.412219047546387,-6.851478576660156,-6.836658954620361,6.375340461730957
219,-7.27489709854126,6.65361213684082,7.4093427658081055,-6.862165451049805
220,-7.275616645812988,6.693841934204102,7.357656478881836,-6.778365612030029
221,-7.319112777709961,6.740250587463379,-7.360236167907715,6.806094169616699
222,7.40365743637085,-6.837303161621094,7.2952165603637695,-6.739132404327393
223,7.363827705383301,-6.790849685668945,7.41710090637207,-6.851618766784668
224,7.1637468338012695,-6.614645004272461,-7.341904640197754,6.780796051025391
225,-7.322232246398926,6.753272533416748,6.486410140991211,-6.003762245178223
226,7.387455940246582,-6.82649040222168,-7.346136569976807,6.773293495178223
227,7.4164814949035645,-6.852365493774414,-7.308262825012207,6.729328155517578
228,-7.114150047302246,6.562582969665527,-7.357250213623047,6.807620048522949
229,7.409907341003418,-6.859540939331055,-3.8879127502441406,3.6356515884399414
230,7.402101039886475,-6.843499660491943,3.168015480041504,-3.4316091537475586
231,-6.826341152191162,6.212389945983887,-7.353802680969238,6.783192157745361
232,-5.192972183227539,4.770083904266357,-5.091931343078613,4.7201313972473145
233,7.405834197998047,-6.843596935272217,6.2877960205078125,-5.838293075561523
234,7.41047477722168,-6.846800327301025,7.380295276641846,-6.838231086730957
235,-7.355152606964111,6.782033443450928,-7.356057167053223,6.782583713531494
236,7.390409469604492,-6.8366804122924805,7.389253616333008,-6.841215133666992
237,-2.945038318634033,3.0666821002960205,-7.322876930236816,6.7690749168396
238,7.399857997894287,-6.854846954345703,-7.362515449523926,6.791761875152588
239,-7.314969539642334,6.763637065887451,-7.34278678894043,6.782740592956543
240,-5.509622573852539,5.220121383666992,-7.31699275970459,6.743337631225586
241,7.388886451721191,-6.841611862182617,7.423108100891113,-6.867395401000977
242,7.416378974914551,-6.859488487243652,6.587306022644043,-6.081612586975098
243,7.38950777053833,-6.820383071899414,-7.356746196746826,6.780927658081055
244,-7.328464508056641,6.740144729614258,-7.318821430206299,6.76738166809082
245,7.345120429992676,-6.776943206787109,-7.332572937011719,6.757361888885498
246,7.405778408050537,-6.839474678039551,6.882604598999023,-6.328921318054199
247,7.415753364562988,-6.85911750793457,-7.366422653198242,6.804754257202148
248,7.406278610229492,-6.838467597961426,7.20367431640625,-6.664066314697266
249,-7.365425109863281,6.789303779602051,-7.330626010894775,6.789134979248047
250,-7.3568315505981445,6.766870975494385,-7.296268939971924,6.753067493438721
251,7.413297653198242,-6.848089218139648,-7.273366928100586,6.720479965209961
252,7.390213489532471,-6.824624538421631,7.372889518737793,-6.816472053527832
253,7.405840873718262,-6.847386360168457,-7.311206817626953,6.712454319000244
254,-7.156345367431641,6.679581642150879,7.336950302124023,-6.78562068939209
255,-7.318007946014404,6.76099967956543,7.408997058868408,-6.834673881530762
256,7.36398983001709,-6.794307231903076,7.405750274658203,-6.843957901000977
257,-7.359358310699463,6.792414665222168,-7.357285976409912,6.787680625915527
258,-5.839234352111816,5.4326958656311035,-7.2746076583862305,6.766815185546875
259,-7.33699369430542,6.762392520904541,-7.294832229614258,6.70351505279541
260,7.404373645782471,-6.846436500549316,6.799906253814697,-6.316682815551758
261,-7.360410690307617,6.792943000793457,-7.173924446105957,6.644100666046143
262,-7.311401844024658,6.71800422668457,-7.374151706695557,6.793609619140625
263,7.357761859893799,-6.785862922668457,6.890329360961914,-6.385982990264893
264,7.033175468444824,-6.5516252517700195,-7.319636821746826,6.790122985839844
265,-7.340478420257568,6.796962738037109,7.368259429931641,-6.81087589263916
266,-7.295566558837891,6.713070869445801,-7.3033246994018555,6.7089996337890625
267,-7.308856010437012,6.716157913208008,-7.345339775085449,6.783078193664551
268,7.392712593078613,-6.847285270690918,7.398331642150879,-6.8459320068359375
269,-7.310081481933594,6.727630138397217,-7.329740524291992,6.733285903930664
270,-7.133309364318848,6.591642379760742,7.418562889099121,-6.865856170654297
271,-7.310938835144043,6.726771354675293,-7.323079586029053,6.750392913818359
272,7.401610851287842,-6.843835353851318,-7.344504356384277,6.7430620193481445
273,6.948705673217773,-6.395046234130859,-7.363860607147217,6.787245750427246
274,-7.287053108215332,6.694265365600586,-7.329244613647461,6.74733829498291
275,6.271393775939941,-5.920875549316406,-7.366715431213379,6.786391258239746
276,-7.32078742980957,6.716245174407959,-7.331846714019775,6.7425384521484375
277,7.43134069442749,-6.868056297302246,7.363249778747559,-6.821459770202637
278,7.255969524383545,-6.715849876403809,-7.353973388671875,6.7529473304748535
279,7.3540263175964355,-6.787753582000732,-7.352550983428955,6.764258861541748
280,-4.4736328125,4.41853141784668,-7.294517517089844,6.692920684814453
281,7.393501281738281,-6.841136932373047,-7.369749069213867,6.8060760498046875
282,-3.5345828533172607,3.308335781097412,-6.919863224029541,6.3922624588012695
283,7.287306785583496,-6.735443592071533,-7.311688423156738,6.720595359802246
284,7.399494171142578,-6.837355613708496,-7.314007759094238,6.749993324279785
285,7.4052228927612305,-6.862497806549072,-7.346752166748047,6.7672014236450195
286,7.392376899719238,-6.8318891525268555,7.394344329833984,-6.8311872482299805
287,-7.333285331726074,6.770076751708984,-7.307852745056152,6.713552474975586
288,7.38919734954834,-6.82759428024292,-7.27620792388916,6.697356224060059
289,7.392356872558594,-6.827520370483398,7.381898880004883,-6.817638874053955
290,7.3997063636779785,-6.852895736694336,7.227688789367676,-6.681338310241699
291,7.421384334564209,-6.852165222167969,-7.279756546020508,6.735434055328369
292,7.413088321685791,-6.862798690795898,-7.351737976074219,6.768174171447754
293,7.385950088500977,-6.840825080871582,-7.232118606567383,6.652438640594482
294,-4.038844585418701,3.873659610748291,-7.333974838256836,6.760479927062988
295,6.9805707931518555,-6.456450462341309,7.376172065734863,-6.812668323516846
296,7.4022417068481445,-6.839923858642578,5.461386680603027,-5.098598957061768
297,7.410279273986816,-6.851840496063232,-7.3465166091918945,6.76912260055542
298,-7.246182441711426,6.66588020324707,-7.306370735168457,6.784270286560059
299,2.0864763259887695,-2.101186752319336,-7.323481559753418,6.715106010437012
300,-7.338775157928467,6.751045227050781,3.526726245880127,-3.594097852706909
301,-7.136126518249512,6.539608955383301,7.413992881774902,-6.852206230163574
302,7.347560882568359,-6.779862403869629,-7.366857528686523,6.786075592041016
303,-7.345149993896484,6.760313987731934,7.426632404327393,-6.860161781311035
304,6.859671592712402,-6.346726417541504,7.249880790710449,-6.705142974853516
305,7.298535346984863,-6.741360187530518,-7.325626373291016,6.739823818206787
306,-7.221776485443115,6.683531761169434,-7.333008289337158,6.789710998535156
307,-6.792660713195801,6.205540657043457,-7.358787536621094,6.774685859680176
308,7.418353080749512,-6.856392860412598,-7.2882537841796875,6.695568561553955
309,7.3900651931762695,-6.834806442260742,-7.311795234680176,6.786778450012207
310,7.299678802490234,-6.722306251525879,6.996561527252197,-6.4541826248168945
311,5.92150354385376,-5.518559455871582,-7.355335235595703,6.796876430511475
312,7.422027111053467,-6.870111465454102,-7.32457160949707,6.748246669769287
313,-7.355635643005371,6.781797409057617,-6.906730651855469,6.353414058685303
314,7.396642684936523,-6.830317974090576,7.401035308837891,-6.855117321014404
315,-7.331442832946777,6.763774871826172,-7.3264899253845215,6.765986442565918
316,6.204148769378662,-5.803862571716309,-7.314884185791016,6.759890556335449
317,7.41314697265625,-6.849568843841553,7.380289077758789,-6.8258843421936035
318,7.393196105957031,-6.838109970092773,7.385486602783203,-6.8559088706970215
319,7.400627136230469,-6.844956398010254,4.327038764953613,-4.269254207611084
320,7.297102928161621,-6.748129844665527,-7.348196983337402,6.768999099731445
321,7.396139144897461,-6.833579063415527,7.400256633758545,-6.812089443206787
322,7.320831775665283,-6.801581382751465,7.2453203201293945,-6.7034711837768555
323,-7.317073822021484,6.745467185974121,-7.335498809814453,6.771087646484375
324,-2.353576421737671,2.53121280670166,-7.254565238952637,6.6979875564575195
325,7.397187232971191,-6.839900016784668,7.410791397094727,-6.852627277374268
326,-7.265444755554199,6.6818389892578125,-7.323616027832031,6.739228248596191
327,7.386293411254883,-6.824539661407471,7.396468162536621,-6.840667724609375
328,7.099002838134766,-6.577213287353516,-7.322373390197754,6.746770858764648
329,7.382162570953369,-6.822707176208496,7.025800704956055,-6.542416572570801
330,7.400815486907959,-6.843292236328125,7.385788917541504,-6.830435752868652
331,-2.323607921600342,2.396440029144287,7.385299205780029,-6.839818000793457
332,-7.289661407470703,6.72977352142334,7.398685455322266,-6.834658622741699
333,-7.266915798187256,6.653708457946777,-7.319988250732422,6.74277400970459
334,7.303893566131592,-6.745359420776367,-7.333046913146973,6.773839950561523
335,7.4184112548828125,-6.870855331420898,-7.35372257232666,6.800650596618652
336,-7.308653831481934,6.717525482177734,-7.358982086181641,6.788629055023193
337,7.415532112121582,-6.847877502441406,-7.344111442565918,6.768936634063721
338,-7.379403114318848,6.807649612426758,-7.346381187438965,6.776939392089844
339,7.361601829528809,-6.799426078796387,4.914698600769043,-4.62266731262207
340,-7.35079288482666,6.766999244689941,-7.335951328277588,6.766658782958984
341,-3.0277533531188965,3.0196568965911865,-7.306563377380371,6.76386833190918
342,-7.322697639465332,6.765275001525879,-7.352044105529785,6.791919708251953
343,7.412243366241455,-6.846848487854004,7.297694206237793,-6.770040512084961
344,-6.4917097091674805,5.886474609375,-1.6195640563964844,1.7934201955795288
345,7.413656234741211,-6.862340927124023,7.31096076965332,-6.760369777679443
346,7.364182949066162,-6.791924476623535,-7.239609241485596,6.641779899597168
347,-7.204241752624512,6.602697372436523,6.832512378692627,-6.311228275299072
348,7.381509780883789,-6.818851470947266,7.414274215698242,-6.867362022399902
349,6.5064239501953125,-5.969608306884766,-7.308488368988037,6.77406120300293
350,7.425722122192383,-6.8683037757873535,2.949589729309082,-3.2550549507141113
351,-7.354564666748047,6.754892349243164,-7.295644760131836,6.709320545196533
352,-7.325606346130371,6.728579521179199,-7.342621803283691,6.7502336502075195
353,7.392214775085449,-6.829161643981934,-1.9479981660842896,1.515108585357666
354,-7.319537162780762,6.784891605377197,7.3912434577941895,-6.84299373626709
355,7.401033401489258,-6.841181755065918,6.366763114929199,-5.881658554077148
356,-7.355037689208984,6.785679340362549,7.312489986419678,-6.755555152893066
357,7.420215606689453,-6.852988243103027,-5.031489372253418,4.8281145095825195
358,-7.316851615905762,6.729034423828125,-7.315619945526123,6.731958866119385
359,7.407679080963135,-6.850854873657227,7.405461311340332,-6.848607540130615
360,-4.683925628662109,4.607962608337402,7.1699957847595215,-6.628946304321289
361,7.179544448852539,-6.621505260467529,-7.305444717407227,6.757785797119141
362,-7.322991371154785,6.746529579162598,-7.130970001220703,6.603747367858887
363,-7.34849739074707,6.777763366699219,-7.32347297668457,6.79606819152832
364,-7.006372928619385,6.430488109588623,-6.611568450927734,6.0130157470703125
365,-7.140046119689941,6.572112083435059,-7.306699752807617,6.717791557312012
366,-7.23829460144043,6.651703357696533,-6.603538513183594,6.026938438415527
367,-7.32872200012207,6.736248970031738,-7.279797077178955,6.707306861877441
368,-7.336404800415039,6.7566609382629395,-7.332365989685059,6.758267402648926
369,7.3905253410339355,-6.842216968536377,7.351870536804199,-6.816220283508301
370,7.297107219696045,-6.7494001388549805,-7.345470428466797,6.7666120529174805
371,-7.355496406555176,6.774700164794922,-7.32127571105957,6.7492876052856445
372,-7.221606254577637,6.654376029968262,-7.321154594421387,6.746480941772461
373,-5.770648002624512,5.3431196212768555,-7.361632347106934,6.811555862426758
374,7.415618419647217,-6.865357398986816,-7.345146179199219,6.789041519165039
375,7.415102005004883,-6.859241485595703,4.931375980377197,-4.731667518615723
376,-7.319383144378662,6.756894111633301,-7.328778266906738,6.741785049438477
377,7.379832744598389,-6.810086727142334,-7.3698272705078125,6.7801408767700195
378,-7.310974597930908,6.705497741699219,-7.313930511474609,6.744626522064209
379,-7.345400810241699,6.7656965255737305,-7.357316017150879,6.78244686126709
380,-7.3448991775512695,6.7874650955200195,-7.344812393188477,6.782471656799316
381,-7.335033416748047,6.734012603759766,-6.3204450607299805,5.719952583312988
