,gold,prediction,rouge_score,bertscore_precision,bertscore_recall,bertscore_f1,factCC_label,factCC_score
10,"This paper proposes a few-shot (untargeted) backdoor attack (FSBA) against siamese network-based visual object tracking. Contributions can be summarized as follows: First, this paper treats the attack task as an instance of multi-task learning and can be regarded as the first backdoor attack against VOT. Besides, a simple yet effective few-shot untargeted backdoor attack is proposed and achieves significant effectiveness in both digital and physical-world scenarios. This paper reveals the vulnerability of VOT to backdoor attacks caused by outsourced training or using third-party pre-trained models. One weakness is that threat model requires a very strong attacker with ability to modify the training algorithm, but only very simple defenses are considered. Overall, this is a good first attempt at showing vulnerability of VOT approaches.

","The paper introduces a variant of backdoor attacks against visual object tracking (VOT) networks. A baseline attack (BOBA) consisting of a standard classifier backdoor against the classification head of a Siamese network is proposed. An improved attack (FSBA) based on maximizing a particular loss in feature space is proposed, with better empirical results than the baseline attack. The paper is well organized and easy to follow. Although there are still some shortcomings in experimental analysis, this article is a good attempt on the security of the VOT.",0.23963133640552997,0.8422477841377258,0.7983800768852234,0.8197274804115295,CORRECT,0.9791187644004822
11,"This is a borderline paper. The scores were initially below the bar. The novelty of the work is limited and there are strong claims in the paper that should be revised. The authors can also do a better job in positioning their work with respect to the existing results. However, the authors managed to address several questions/concerns of the reviewers and convince them to raise their scores. I would strongly recommend the authors to address the rest of the reviewers' comments, especially those related to strong claims and connection to related work, and further improve their work in preparing its final draft.

","The paper proposes an exploration method for ""preference based Reinforcement Learning"" methods. The authors use an ensemle of learned reward models and add an intrinsic reward based on disagreement (or uncertainity) The authors test the idea on robotic manipulation tasks from meta-world. The idea of efficient exploration is very important for reinforcement learning, especially for cases where human feedback is used. The proposed method is of interest within the domain of preference-based reinforcement learning. However, the novelty of the approach is limited and the claims have been shown before.",0.15463917525773194,0.756070077419281,0.7673799991607666,0.7616829872131348,CORRECT,0.9985376596450806
12,"Pros:
- Provides a practical technique which can dramatically speed up PDE solving -- this is an important and widely applicable contribution.
- Paper is simultaneously clearly written and mathematically sophisticated.
- The experimental results as impressive.

Cons:
- There were concerns that the paper lacks novelty compared to Li et al 2020b, where the underlying theoretical framework was developed. The primary novelty would seem to be:
- - using Fourier transforms as the specific neural operator
- - the strength of the experimental results

Overall, I recommend acceptance. I believe the techniques in this paper will be practically useful for future research.

",The authors proposed a novel neural Fourier operator that generalizes between different function discretization schemes. The method achieves superior performance in terms of speed and accuracy compared to learned baselines. It is also significantly faster than traditional PDE solvers. The motivation for replacing the kernel function (3) by a convolution operator is not entirely clear. The paper itself is not self-contained. I hope that the authors are able to address my concerns. I believe that this work should be published. It's definitely a big step-forward in neural operators.,0.15135135135135133,0.8006221055984497,0.7715991735458374,0.785842776298523,INCORRECT,0.9959155917167664
13,"This paper improves contrastive learning of sentence embedding by using unpaired examples from the image or audio modality.

Reviewers liked the significance of this work due to its simplicity and general applicability, but some questioned the amount of improvement and advocated for the inclusion of low resource languages. The authors included Chinese, which is non-European but not low resource.

","The method is simple and generalizable, i.e. not only applied to vision but also to other modalities such as audio. On STS tasks, on average it improves 1% accuracy. The original SimCSE paper improves more than 4% accuracy and is able to push the state-of-the-art. The proposed method is language-agnostic and outperforms vanilla SimC SE across various tasks. It seems the paper is missing a comparison with MCSE [1], which is a very relevant work.",0.14285714285714288,0.7472065687179565,0.7735370397567749,0.7601438760757446,INCORRECT,0.9959043860435486
14,"The authors present a matrix factorization for the social behavior of honey bees in a hive. All the reviewers appreciated the interesting application.  However, substantial concerns were raised about the model motivation and the interpretation of the learned factors. To quote one reviewer, ""Some of these bells and whistles may not even be needed, so simplifying the model and streamlining the text would go a long way for me."" Another said, ""The paper requires more principled motivation for the choices the authors made as well as cleaning up the notation.""  The authors did address some of these concerns in discussion, but there are too many lingering concerns to recommend acceptance.  Given the unique application of this paper, the authors might also consider a journal that specializes in computational biology instead. 


","The authors present a matrix factorization model to jointly characterize the lifetime interactions of thousands of bees over generations. I think the core idea is interesting, but I have mixed feelings about the method and some of the analyses. The paper requires more principled motivation for the choices the authors made as well as cleaning up the notation. Some of these bells and whistles may not even be needed, so simplifying the model and streamlining the text would go a long way for me. It seems as though they have enforced a handful of individual features for their model in order to achieve interpretability.",0.39316239316239315,0.8868380784988403,0.8584645986557007,0.8724207282066345,INCORRECT,0.9863358736038208
15,"The paper proposes a semi-supervised segmentation technique which uses consistency regularization via different morphological feature perturbations to increase performance with unlabelled data.  It consists of an encoder and two-head decoders. One decoder learns positive attention to the foreground regions generating dilated features using atrous convolutions. The other decoder learns negative attention to the foreground on the same image thereby generating eroded features using skip connections. A consistency regularization is then applied on these paired predictions of an unlabeled image to improve performance. The method is evaluated on two different datasets, and the authors compared the proposed method with other methods from the literature, and reported superior results. 

During the rebuttal phase the authors made significant efforts to revise their manuscript especially to improve clarity of their presentation and after rebuttal, all reviewers agreed for weak acceptance. I also agree with this decision and support publication of this paper.

","The paper addresses the highly relevant and important topic of learning segmentation models with limited data. The method shows consistently good results in comparison to supervised and other semi-supervised approaches. The paper is long (16 pages), many figures are small and have poor quality, it is especially hard to discern some of the plots if you are colour blind. There seems to be confusion about what the dilation and erosion morphological operators actually do. The papers seek to leverage morphological methods to improve segmentation, which is a relatively unexplored field.",0.14107883817427386,0.7916462421417236,0.7558155655860901,0.7733160853385925,CORRECT,0.6710816025733948
16,"The paper addresses generalized zero shot learning (test data contains examples from both seen as well as unseen classes) and proposes to learn a shared representation of images and attributes via multimodal variational autoencoders. 
The reviewers and AC note the following potential weaknesses: (1) low technical contribution, i.e. the proposed multimodal VAE model is very similar to Vedantam et al (2017) as noted by R2, and to JMVAE model by Suzuki et al, 2016, as noted by R1. The authors clarified in their response that indeed VAE in Vedantam et al (2017) is similar, but it has been used for image synthesis and not classification/GZSL. (2) Empirical evaluations and setup are not convincing (R2) and not clear -- R3 has provided a very detailed review and a follow up discussion raising several important concerns such as (i) absence of a validation set to test generalization, (ii) the hyperparameters set up; (iii) not clear advantages of learning a joint model as opposed to unidirectional mappings (R1 also supports this claim). The authors partially addressed some of these concerns in their response, however more in-depth analysis and major revision is required to assess the benefits and feasibility of the proposed approach.


",The paper considers the problem of (Generalized) Zero-Shot Learning. Most zero-shot learning methods embed images and text/ attribute representations into a common space. The main difference here seems to be that Variational AutoEncoder (VAEs) are used to learn the mappings that take different sources as input (images and attributes) The theoretical aspect of the method is then limited since the proposed loss function actually corresponds to optimize the same problem as most zero- shot learning approaches but with VAEs.,0.14184397163120568,0.8271284103393555,0.728935718536377,0.774933934211731,INCORRECT,0.9791974425315857
17,"This paper proposed a new algorithm to reconstruct a subset of training examples from a trained homogeneous binary classification neural network. Although there are still some limitations such as the zero training loss and homogeneity assumption, as well as limited experiments beyond MLPs, the reviewers also acknowledge that this results is very interesting and reveals an important property of deep neural networks that could potentially have far-reaching implications for privacy and security.

","The technique hinges on the fact that at the training data points, a linear combination of the derivatives of the network parameters can predict the parameters themselves. The approach produces convincing results in some of the standard computer vision datasets like MNIST and CIFAR10. The work cannot be extended to CNNs with skip connections  easily due to the homogeneity assumption. Not general enough to be applicable to Resnet networks. It is not clear, whether the approach would work on deep networks, i.e., is the optimization only good for fine-tuning already good prototypes? Would it fail (completely) if they did not exist?",0.13636363636363635,0.7716554999351501,0.7928194403648376,0.7820943593978882,INCORRECT,0.7961035966873169
18,"The paper presents a construction for deep learning on point clouds that evolve over time. The key characteristics of the data are irregular sampling in the spatial domain and regular sampling in the temporal domain. The presented construction addresses both these aspects of the data. The review by R3 was negative but was addressed by the authors and R3 did not participate in the discussion. The AC supports acceptance.

","The paper is, for the most part, well-written and nicely presented. The method seems to be very versatile, as it was shown in the results. The computation cost including stacked convolution layers, the FPS sampling, and the nearest neighbor search are all heavy. However, a few points are still not quite clear to me. The results were mainly sequences where the points of the frames do not correlate. The experiments are exhaustive and impressive. Even through the experiments results look pretty good, the novelty of this paper is still limited.",0.19999999999999998,0.753233790397644,0.7807650566101074,0.7667524218559265,INCORRECT,0.8464359641075134
19,"The paper develops a theoretical framework (in the context of learning theory) for training overparameterized networks with label noise, and shows that, in the context of ensemble distillation, teacher networks need not be good classifiers as long as they are good conditional samplers (in the sense defined in the paper).

This is a primarily theoretical paper, with limited empirical results. All reviewers are positive about the paper: one reviewer recommends acceptance (7), the other three recommend weak acceptance (6). The reviewers are positive about the theoretical aspects of the paper, describing them as interesting and technically sound, but are less convinced about the practicality of the theory or the significance of the empirical results.

Given that the theoretical contribution of the paper seems significant and no concerns have been raised about the soundness of the theoretical arguments, I'm happy to recommend acceptance.

","This paper builds upon the observation by Nakkiran and Bansal, 2020 and proposes a theoretical framework to study conditional samplers. The framework relies on an observation that might not always hold, and if so, it is not clear if one needs to distinguish between a sampler and learner in practice. The empirical side of the work is relatively weak, as the practical implementation of the proposed method is costly. The research question of understanding data inefficient teachers is well motivated and is very meaningful.",0.1674008810572687,0.8028927445411682,0.7701393365859985,0.786175012588501,CORRECT,0.5316296815872192
20,"Three experts reviewed this paper and all recommended rejection. The rebuttal did not change the reviewers' recommendations. The reviewers was not excited by the proposed probabilistic framework and raised many concerns regarding the comparison with baselines and competing methods, limited size of datasets, and limited scope of one dataset for one task. Considering the reviewers' concerns, we regret that the paper cannot be recommended for acceptance at this time.  The authors are encouraged to consider the reviewers' comments when revising the paper for submission elsewhere.

","This is a look at some of the events that took place over the course of the past week. This is not a complete list of all the events, but a list of the main ones. This includes the events of the week, as well as the events in the past few months. These are just a few of the many events that happened over the last few weeks. The events of this week include: the first day of school, the last day of summer vacation, and the beginning of the new year.",0.1797752808988764,0.6910642385482788,0.6936706900596619,0.6923650503158569,INCORRECT,0.9953680038452148
21,"I agree with the concerns raised by the reviewers. In particular, the issues of novelty and experimental evaluation (mentioned in the revision summary) remain the major weak points of the paper. My impression is that the changes made in the revision represent a significant experimental addition to the paper, one which might merit a full pass through peer review, and one which in any event did not alter the reviewers' scores. While I think this paper has something to contribute (and the empirical results suggest the method may outperform competitors), I think it would be improved by a rewrite (and possibly a restructure) that makes the part that is your contribution much more clear. For example, in the abstract, it's only in the sentence ""We show both theoretically
and empirically that potential vanishing/exploding gradients problems can be mitigated by enforcing orthogonality to the shared filter bases"" that we actually get to the part that is really novel about this contribution (the ""enforcing orthogonality""): that would ideally be much earlier in the abstract.

","The method reduces 10.01M parameters of ResNet-34 with almost the same error rate. A classic problem, exploding/vanishing gradients, is alleviated by keeping a variable W_basis close to orthogonal. There is a typo in in the sentence above Equation (5) ; reusrive --> recursive. How does orthogonality regularisation work on a 1x1 conv? The work of Ioannou et al. might be of interest as this seeks structured sparsity in ConvNets.",0.12244897959183675,0.7508978843688965,0.7296619415283203,0.7401276230812073,INCORRECT,0.9996289014816284
22,"This paper studied imitation learning in the classification setting. The paper shows that using proper online learning algorithms is not sufficient to obtain sublinear regret, and devises an improper learning framework that relies on online linear optimization resulting in provably efficient algorithms. 

All the reviewers appreciated the theoretical novelty and are unanimous in their decision to accept the paper. Please incorporate the reviewers' feedback and the resulting discussion. Adding in some basic experimental results (outlined in the ""Experimental plan"" comment) would strengthen the paper. 

","The main contributions include: Theoretical guarantee for drawbacks of proper online learning. Efficient algorithms to deal with computational hardness. The use of ""separator sets"" by the authors seemingly opens up a couple fun algorithmic questions that can take advantage of existing research from support vector machines and active sets. No experimentation or code is included with the work, making it difficult to determine if the algorithms proposed are actually possible to implement. It would be very helpful if there are some experimental results (at least on some toy settings) to demonstrate the practical value.",0.16853932584269665,0.7931488752365112,0.8013709783554077,0.7972387075424194,CORRECT,0.9982621073722839
23,"The paper makes a novel contribution to methods for generating novel molecules from scratch. The core idea is to generate a shape that fits the molecular pocket without looking at the protein structure.

Two out of three reviewers recommended acceptance. Reviewers emphasize that the method is innovative and interesting, and the empirical performance appealing (especially given that only the shape information is provided to the model). Strong performance is enabled by good design choices made across the paper, such as including the pretraining stage.

The reviewer that recommend rejection raised issues related to the novelty and clarity of the paper. However, I believe the paper is sufficiently clear and novel to meet the bar for acceptance.

Overall, it is my pleasure to recommend acceptance of the paper.

","The method involves two stages: first sketching the molecular shape in the protein pocket, then generating molecules based on the shape. Massive unbounded molecular data (e.g. ZINC)  can be utilized to train the shape2mol model. The paper is not clear enough in the method description, only the design of the encoding and decoding method and the model used are given. The model were trained over billions of molecules in ZINC database and achieved state-of-the-art results.",0.20388349514563106,0.7986639738082886,0.7708306312561035,0.7845005393028259,CORRECT,0.7190192937850952
24,"The paper considers a collaborative decision-making setting in which one agent can suggest actions for a listening agent to execute. The listening agent is not bound to take these suggested actions. The paper models the listening agent's decision-making process as a POMDP, treating the suggestions provided by other agents as observations (i.e., dependent only on the state) that are used to update the belief state. The paper describes two representations of the suggested actions and presents empirical results on simulated domains that demonstrate that the listening agent's performance improves when following the suggestions of a perfect oracle, while it degrades given imperfect suggestions in proportion to the level of noise.

The paper was reviewed by three researchers who read the author response and discussed the paper together with the AC. The reviewers largely agree that the collaborative decision-making problem as formulated is interesting. The reviewers find that the idea of formulating suggestion-following as a POMDP with suggestions modeled as observations is clever, and that the description of the proposed formulation is clear and easy to follow. The two formulations of the observation function are reasonable, albeit very simple initial models, though the paper does not provide much insight into when one should be used over the other. A primary concern with the paper is that it only provides empirical results. The work would have significantly benefited from theoretical results, which would help to understand how the method would generalize to other domains.

","The paper looks at the problem of designing a framework to support collaboration between an autonomous system and a human supervisor. The human is assumed to be a potentially suboptimal agent with full observability, while the agent is expected to operate under partial observability. The method proposes to use the action suggestions, by using the human policy as part of the observation model of the underlying POMDP. This means that the human suggestions could be used to refine the belief space the agent may hold regarding the current state. The paper is generally clear and easy to read.",0.1786743515850144,0.8133689761161804,0.7791355848312378,0.7958843111991882,CORRECT,0.9996071457862854
25,"This paper had mixed reviews. 

One very positive expert reviewer (8) pointed out this paper used a rigorous approach to showing than FP8 can outperform INT8 in inference, which I agree is very interesting and useful.

 Another reviewer gave borderline acceptance (5), and I did not find any remaining concerns following the authors' response.

One reviewer gave borderline reject (4), but I did not find any remaining coherent major concerns following the authors' rebuttal. Also, this reviewer seemed less experienced, so I down-weighted this reviewer's score. 

Another reviewer gave borderline reject (4) with the following remaining concerns:

(1) ""I think this scheme does not show advantages over the existing work. ""
But I don't think this is true, since as far as I know previous work did not show such an advantage of FP over INT.

(2) ""The practical application of the algorithm in this paper will bring extra overhead. ""
I agree the authors should give more details here (especially for flexible), but at least for the flex bias method, the extra overhead seems quite reasonable (as this is similar to the standard method used for INT), so I'm not sure what is the issue.  

(3) ""it is a very intuitive view that we should adopt a format with more exponent bits on the data with a large distribution range"". 
But the authors' response correctly said this is not true (as a uniform distribution would be better represented using INT, no matter what it's range), and is not what they are saying. 

Therefore, I think the reviewer had some errors in understanding here, and so I down-weighted this reviewer's score.

Also, the following paper seems relevant:
A Block Minifloat Representation for Training Deep Neural Networks, ICLR 2022

","FP8 format quantization algorithm is realized based on a common FP32 deep learning framework. The effects of choosing different bits for the mantissa and exponent on the quantization error and the final accuracy of the model are studied. Experiment results show that FP8 format is better than INT8 format. The scheme in this paper might make the hardware design more complex, because it needs to support different m/e/b, which is mentioned in [3] (see the ref section in ""Strengths and Weakness"")",0.11170212765957446,0.7798914909362793,0.7134106159210205,0.7451712489128113,CORRECT,0.9359480142593384
26,"Reviewers generally agree that the main result of the paper, which generalizes the classical Wigner-Eckart Theorem and provides a  basis for the space of G-steerable kernels for any compact group G, is a significant result. There are also several concerns
that need to be addressed. R4 notes that the use of the Dirac delta function (e.g. Theorem C.7) is informal and mathematically imprecise and needs to be fixed. R1 notes that it would be helpful to at least describe how this general formulation can be applied in machine learning.

Presentation and accessibility: the current version of the paper will be accessible to only  a small part of the machine learning audience, i.e. those already with advanced knowledge in mathematics and/or theoretical physics, in particular in representation theory. If the authors aim to make it more accessible, the writing would need to be substantially improved.

","The paper considers Group Equivariant Convulation Neural Networks (GCNNs) which are convolutional neural networks that are equivariant. The results I spot checked were correct, but the paper reads like a compilation of material from the many math and physics textbooks. The explicit results of appendix E would be rather more useful if implemented in a ML package, and I hope that is on the author's to-do list. To summarize, a serviceable reference work which will probably be made obsolete by the appearance of a proper textbook.",0.15126050420168066,0.767726719379425,0.746845006942749,0.7571418881416321,INCORRECT,0.9628264307975769
