,gold,prediction_v0,rouge_score_v0,bertscore_precision_v0,bertscore_recall_v0,bertscore_f1_v0,factCC_label_v0,factCC_score_v0,prediction_v1,prediction_v2,rouge_score_v1,rouge_score_v2,bertscore_precision_v1,bertscore_precision_v2,bertscore_recall_v1,bertscore_recall_v2,bertscore_f1_v1,bertscore_f1_v2,factCC_label_v1,factCC_label_v2,factCC_score_v1,factCC_score_v2
13,"This paper improves contrastive learning of sentence embedding by using unpaired examples from the image or audio modality.

Reviewers liked the significance of this work due to its simplicity and general applicability, but some questioned the amount of improvement and advocated for the inclusion of low resource languages. The authors included Chinese, which is non-European but not low resource.

","The method is simple and generalizable, i.e. not only applied to vision but also to other modalities such as audio. I’m not confident that the improvement is significant. On STS tasks, on average it improves 1% accuracy. It seems the paper is missing a comparison with MCSE [1], which is a very relevant work that augments the SimCSE with multimodal contrastive objective. It is unclear, except for the objective and hyperparameters, how other factors like pre-trained image/ audio encoder, augmentation methods, dataset, and image/audio quality could affect the final performance. The model performance improvement is relatively small. Compared to other CL sentence representationlearning work, e.g., DiffCSE, DebiasedCSE and PromptBERT, the proposed method performance with more data is not that significant.",0.1297297297297297,0.7361121773719788,0.7761998176574707,0.7556247115135193,INCORRECT,0.9421043395996094,"This paper presents a novel method to conduct multimodal contrastive learning for sentence encoders. The method is simple and generalizable, i.e. not only applied to vision but also to other modalities such as audio. The model setup is a bit unintuitive. It assumes that we can replace the embedding layer of a sentence encoder with a visual embeddinglayer to get an image encoder. On STS tasks, on average it improves 1% accuracy. In comparison, the original SimCSE paper improves more than 4% accuracy and is able to push the state-of-the-art in a supervised setting. The paper is clearly written and I could follow the motivation, experimental setup and results without really needing additional background searches.","Multiple reviews have been published on the same paper. Here are the main content, strengths, weaknesses of the paper based on the reviews, and decide on whether the paper is accepted or rejected. The method is simple and generalizable, i.e. not only applied to vision but also to other modalities such as audio. I’m not confident that the improvement is significant. On STS tasks, on average it improves 1% accuracy. In comparison, the original SimCSE paper improves more than 4% accuracy and is able to push the state-of-the-art in a supervised setting. The model setup is a bit unintuitive. It assumes that we can replace the embedding layer of a sentence encoder with a visual embeddinglayer to get an image encoder.",0.1787709497206703,0.1505376344086021,0.7589401006698608,0.746536135673523,0.7808388471603394,0.7827193737030029,0.7697337865829468,0.7641996741294861,INCORRECT,CORRECT,0.9938981533050536,0.9990854263305664
14,"The authors present a matrix factorization for the social behavior of honey bees in a hive. All the reviewers appreciated the interesting application.  However, substantial concerns were raised about the model motivation and the interpretation of the learned factors. To quote one reviewer, ""Some of these bells and whistles may not even be needed, so simplifying the model and streamlining the text would go a long way for me."" Another said, ""The paper requires more principled motivation for the choices the authors made as well as cleaning up the notation.""  The authors did address some of these concerns in discussion, but there are too many lingering concerns to recommend acceptance.  Given the unique application of this paper, the authors might also consider a journal that specializes in computational biology instead. 


","The authors present a matrix factorization model to jointly characterize the lifetime interactions of thousands of bees over generations. I think the core idea is interesting, but I have mixed feelings about the method and some of the analyses. The evaluation metrics are a bit strange. The model performs worse than the baselines on reconstruction, though this does not seem to be the primary goal of the paper. The core idea (individual-specific time courses) seems to get buried and lost with other modeling innovations like adversarial training and new terms like ""individuality basis functions"" Some of these bells and whistles may not even be needed, so simplifying the model and streamlining the text would go a long way for me. My suggestion would be to focus on qualitative / visual comparisons across the different models.",0.3471698113207547,0.8236238956451416,0.8297197222709656,0.8266605138778687,INCORRECT,0.9866509437561036,Reviews of the paper can be submitted to ICLR. Please summarize the paper reviews and decide on whether the paper is accepted or rejected. The paper proposes a NMF formulation where A and F are different types of information extracted from social datasets. The variance of AMI score is high even when the SNR = inf. Do the authors consider the model results robust given this high variance in the synthetic dataset? Is there a mismatch in the type of data of Y in the Synthetic and in the true datasets? Is Y the spatial distance like in the honey bee dataset? The authors introduce a novel method for non-negative matrix factorization for timeseries and apply it to longitudinal honey bee interaction data. The authors claim that this interpretable representation of individual bees is valuable for understanding social dynamics in the colony.,"The authors introduce a novel method for non-negative matrix factorization for timeseries and apply it to longitudinal honey bee interaction data. The core idea (individual-specific time courses) seems to get buried and lost with other modeling innovations like adversarial training and new terms like ""individuality basis functions"" Some of these bells and whistles may not even be needed, so simplifying the model and streamlining the text would go a long way for me. My suggestion would be to focus on qualitative / visual comparisons across the different models. The evaluation metrics are a bit strange. The model performs worse than the baselines on reconstruction, though this does not seem to be the primary goal of the paper. It is not clear whether their method would be useful/interesting for other areas of research.",0.1764705882352941,0.3257575757575757,0.7746766805648804,0.8156386017799377,0.7669532299041748,0.8271048069000244,0.7707955837249756,0.8213317394256592,CORRECT,INCORRECT,0.9906918406486512,0.9997040629386902
15,"The paper proposes a semi-supervised segmentation technique which uses consistency regularization via different morphological feature perturbations to increase performance with unlabelled data.  It consists of an encoder and two-head decoders. One decoder learns positive attention to the foreground regions generating dilated features using atrous convolutions. The other decoder learns negative attention to the foreground on the same image thereby generating eroded features using skip connections. A consistency regularization is then applied on these paired predictions of an unlabeled image to improve performance. The method is evaluated on two different datasets, and the authors compared the proposed method with other methods from the literature, and reported superior results. 

During the rebuttal phase the authors made significant efforts to revise their manuscript especially to improve clarity of their presentation and after rebuttal, all reviewers agreed for weak acceptance. I also agree with this decision and support publication of this paper.

","The method shows consistently good results in comparison to other approaches. The paper is long (16 pages), many figures are small and have poor quality. There seems to be confusion about what the dilation and erosion morphological operators actually do. I would suggest inserting figures in vector space rather than image space, so that it is possible to zoom and have better quality. Some Figures, like Fig.3, are very hard to appreciate and look worse than they should. I feel more explanations and better figures could give a huge boost to the paper. I see no reasons to reject the paper at this stage. It is based on convolutions and skip-connections, which seems to work well in the experiments. The method is well written, but I feel the presentation could be improved.",0.1267605633802817,0.7807567119598389,0.7650556564331055,0.7728264331817627,CORRECT,0.5407930612564087,"The paper addresses the highly relevant and important topic of learning segmentation models with limited data. The method shows consistently good results in comparison to supervised and other semi-supervised approaches. The paper is long (16 pages), many figures are small and have poor quality, it is especially hard to discern some of the plots if you are colour blind. There seems to be confusion about what the dilation and erosion morphological operators actually do. Overall, I feel more explanations and better figures could give a huge boost to the paper, but I feel the material is there, but the presentation could be improved. It is based on Atrous convolutions and skip-connections, which seems to work well in the authors' experiments. If authors solve them, I see no reasons to reject the paper at this stage.","The paper addresses the highly relevant and important topic of learning segmentation models with limited data. The method shows consistently good results in comparison to supervised and other semi-supervised approaches. The paper is long (16 pages), many figures are small and have poor quality, it is especially hard to discern some of the plots if you are colour blind. There seems to be confusion about what the dilation and erosion morphological operators actually do. Overall, I feel more explanations and better figures could give a huge boost to the paper, but I feel the material is there, but the presentation could be improved. If authors solve them, I see no reasons to reject the paper at this stage. I would suggest inserting figures in vector space rather than image space, so that it is possible to zoom and have better quality.",0.1533101045296167,0.136986301369863,0.7976857423782349,0.7831317186355591,0.7807493209838867,0.7672197222709656,0.7891266942024231,0.7750940322875977,CORRECT,CORRECT,0.9872671961784364,0.9786388874053956
16,"The paper addresses generalized zero shot learning (test data contains examples from both seen as well as unseen classes) and proposes to learn a shared representation of images and attributes via multimodal variational autoencoders. 
The reviewers and AC note the following potential weaknesses: (1) low technical contribution, i.e. the proposed multimodal VAE model is very similar to Vedantam et al (2017) as noted by R2, and to JMVAE model by Suzuki et al, 2016, as noted by R1. The authors clarified in their response that indeed VAE in Vedantam et al (2017) is similar, but it has been used for image synthesis and not classification/GZSL. (2) Empirical evaluations and setup are not convincing (R2) and not clear -- R3 has provided a very detailed review and a follow up discussion raising several important concerns such as (i) absence of a validation set to test generalization, (ii) the hyperparameters set up; (iii) not clear advantages of learning a joint model as opposed to unidirectional mappings (R1 also supports this claim). The authors partially addressed some of these concerns in their response, however more in-depth analysis and major revision is required to assess the benefits and feasibility of the proposed approach.


","The paper considers the problem of (Generalized) Zero-Shot Learning. Most zero-shot learning methods embed images and text/attribute representations into a common space. The main difference here seems to be that Variational AutoEncoder (VAEs) are used to learn the mappings that take different sources as input (images and attributes) The theoretical aspect of the method is then limited since the proposed loss function actually corresponds to optimize the same problem as most zero- shot learning approaches but with VAEs. The contributions of the paper are mostly experimental. Most arguments in the model section are actually simply intuitions. After reading the different reviews, the replies of the authors and the updated version, my opinion that the ""explanations"" are simply intuition.",0.1739130434782608,0.8141903877258301,0.7483385801315308,0.7798768281936646,INCORRECT,0.999126136302948,"The paper considers the problem of (Generalized) Zero-Shot Learning. Most zero-shot learning methods embed images and text/attribute representations into a common space. The main difference here seems to be that Variational AutoEncoder (VAEs) are used to learn the mappings that take different sources as input (images and attributes) The theoretical aspect of the method is then limited since the proposed loss function actually corresponds to optimize the same problem as most zero- shot learning approaches but with VAEs. The contributions of the paper are mostly experimental. Most arguments in the model section are actually simply intuitions. After reading the different reviews, the replies of the authors and the updated version, my opinion that the ""explanations"" are simply intuition.","The paper considers the problem of (Generalized) Zero-Shot Learning. Most zero-shot learning methods embed images and text/attribute representations into a common space. The main difference here seems to be that Variational AutoEncoder (VAEs) are used to learn the mappings that take different sources as input (images and attributes) The theoretical aspect of the method is then limited since the proposed loss function actually corresponds to optimize the same problem as most zero- shot learning approaches but with VAEs. The contributions of the paper are mostly experimental. Most arguments in the model section are actually simply intuitions. After reading the different reviews, the replies of the authors and the updated version, my opinion that the ""explanations"" are simply intuition.",0.1739130434782608,0.1739130434782608,0.8141903877258301,0.8141903877258301,0.7483385801315308,0.7483385801315308,0.7798768281936646,0.7798768281936646,INCORRECT,INCORRECT,0.999126136302948,0.999126136302948
17,"This paper proposed a new algorithm to reconstruct a subset of training examples from a trained homogeneous binary classification neural network. Although there are still some limitations such as the zero training loss and homogeneity assumption, as well as limited experiments beyond MLPs, the reviewers also acknowledge that this results is very interesting and reveals an important property of deep neural networks that could potentially have far-reaching implications for privacy and security.

","The technique hinges on the fact that at the training data points, a linear combination of the derivatives of the network parameters can predict the parameters themselves. The approach produces convincing results in some of the standard computer vision datasets like MNIST and CIFAR10. This work cannot be extended to CNNs with skip connections  easily due to the homogeneity assumption. It is not clear, whether the approach would work on deep networks, i.e., is the optimization only good for fine-tuning already good prototypes? Would it fail (completely) if they did not exist? Where failure could be that only a very small fraction (I am talking 1/10^6 or so) of reconstructed images are actual training data. If they used just one sample per class, it would be quite likely that it resembles a class-average.",0.1232227488151658,0.7533693313598633,0.7928680181503296,0.7726141810417175,INCORRECT,0.8162712454795837,"This paper proposes a new method for reconstructing parts of the training data from a given trained homogeneous binary classification network. It relies on a theoretical result by Lyu and Li as well as Ji and Telgarsky. The resulting approach is tested in various contexts for a 2d toy example, a binary MNIST image classification, and a binary CIFAR-10 classification. It is not clear, whether the approach would work on deep networks, i.e., is the optimization only good for fine-tuning already good prototypes? Would it fail (completely) if they did not exist? Where failure could be that only a very small fraction (I am talking 1/10^6 or so) of reconstructed images are actual training data.","This paper proposes a new method for reconstructing parts of the training data from a given trained homogeneous binary classification network. It relies on a theoretical result by Lyu and Li as well as Ji and Telgarsky. The resulting approach is tested in various contexts for a 2d toy example, a binary MNIST image classification, and a binary CIFAR-10 classification. It is not clear, whether the approach would work on deep networks, i.e., is the optimization only good for fine-tuning already good prototypes? Would it fail (completely) if they did not exist? Where failure could be that only a very small fraction (I am talking 1/10^6 or so) of reconstructed images are actual training data.",0.238341968911917,0.238341968911917,0.7681652307510376,0.7681652307510376,0.8152021169662476,0.8152021169662476,0.7909849882125854,0.7909849882125854,INCORRECT,INCORRECT,0.9828359484672546,0.9828359484672546
18,"The paper presents a construction for deep learning on point clouds that evolve over time. The key characteristics of the data are irregular sampling in the spatial domain and regular sampling in the temporal domain. The presented construction addresses both these aspects of the data. The review by R3 was negative but was addressed by the authors and R3 did not participate in the discussion. The AC supports acceptance.

","The paper introduces point spatio-temporal convolutions, which are used for the feature extraction of point cloud sequences. A trainable kernel is used which is applied locally as a continuous convolution. The method seems to be very versatile, as it was shown in the results. The experiments are exhaustive and impressive. The novelty of this paper is still limited. There is no significant difference with MeteorNet or even PointNet++. The computation cost including stacked convolution layers, the FPS sampling, and the nearest neighbor search are all heavy. No matter the point tube or the anchor points extracted in the spatial and temporal domain, the main idea is finding a good neighbor. It is written understandably and the evaluations are sufficient, IMO, to confirm the claims given by the authors.",0.202020202020202,0.7544353604316711,0.8056822419166565,0.7792171239852905,INCORRECT,0.9973012804985046,"Proposed point spatio-temporal (PST) convolution operates on ""point tubes"" It decouples space and time through a shared spatial convolution at each timestep, followed by a temporal convolution. It also introduces a transposed PST to enable point-wise predictions in an encoder-decoder framework. The paper is, for the most part, well-written and nicely presented (e.g. Fig 2). The experiments are exhaustive and impressive. Even through the experiments results look pretty good. There is no significant difference with MeteorNet or even PointNet++. The computation cost including stacked convolution layers, the FPS sampling, and the nearest neighbor search are all heavy. No matter the point tube or the anchor points extracted in the spatial and temporal domain, the main idea is finding a good neighbor.","This paper aims to process the point cloud data in a convolution manner. The method seems to be very versatile, as it was shown in the results. The experiments are exhaustive and impressive. The novelty of this paper is still limited. There is no significant difference with MeteorNet or even PointNet++. The computation cost including stacked convolution layers, the FPS sampling, and the nearest neighbor search are all heavy. No matter the point tube or the anchor points extracted in the spatial and temporal domain, the main idea is finding a good neighbor. It is written understandably and the evaluations are sufficient, IMO, to confirm the claims given by the authors. The authors claim that in this way the network will achieve a better understanding of the dynamics of the input. Theoretically, this problem could be solved much easier without striding and transposed convolutions.",0.1538461538461538,0.1971830985915492,0.7318463325500488,0.7555612921714783,0.799964189529419,0.808133602142334,0.764390766620636,0.780963659286499,INCORRECT,INCORRECT,0.9944700002670288,0.9896005392074584
19,"The paper develops a theoretical framework (in the context of learning theory) for training overparameterized networks with label noise, and shows that, in the context of ensemble distillation, teacher networks need not be good classifiers as long as they are good conditional samplers (in the sense defined in the paper).

This is a primarily theoretical paper, with limited empirical results. All reviewers are positive about the paper: one reviewer recommends acceptance (7), the other three recommend weak acceptance (6). The reviewers are positive about the theoretical aspects of the paper, describing them as interesting and technically sound, but are less convinced about the practicality of the theory or the significance of the empirical results.

Given that the theoretical contribution of the paper seems significant and no concerns have been raised about the soundness of the theoretical arguments, I'm happy to recommend acceptance.

","This paper builds upon the observation by Nakkiran and Bansal, 2020 and proposes a theoretical framework to study conditional samplers. The authors formally define concepts of conditional sampling from a learning perspective. They also propose an algorithm for distillation using labels generated by a random teacher from a fixed pool of sampler. Finally, they show some results for classical classification algorithms. The research question of understanding data inefficient teachers is well motivated and is very meaningful. The theoretical results are concise and sound. The empirical results support the theoretical findings, but labeling a large data set significantly increases the training time. It was a solid theoretical paper that addresses an important problem. I didn't find a discussion of limitations, but I did find the paper interesting and interesting to read in its own right.",0.2014388489208633,0.8116394281387329,0.7891929745674133,0.8002588152885437,INCORRECT,0.7795447707176208,"The paper builds upon the observation by Nakkiran and Bansal, 2020 and proposes a theoretical framework to study conditional samplers. The empirical side of the work is relatively weak, as the practical implementation of the proposed method is costly, and the empirical study in the paper is limited. The research question of understanding data inefficient teachers is well motivated and is very meaningful. The theoretical results are concise and sound. It was a solid theoretical paper that addresses an important problem. I didn't find a discussion of limitations, but I did find the paper interesting and interesting to read in its own right. The paper also shows that some well known algorithms are teachers under some conditions over the underlying distribution of the data. In practice, distillation is done by training a much larger teacher model to train a small student model.","The paper builds upon the observation by Nakkiran and Bansal, 2020 and proposes a theoretical framework to study conditional samplers. The authors formally define concepts of conditional sampling from a learning perspective. They also propose an algorithm for distillation using labels generated by a random teacher from a fixed pool of sampler. Finally, they show some results for classical classification algorithms.Below are multiple summaries of different reviews on the same paper. Summarize the main content, strengths, weaknesses of the paper based on the reviews, and decide on whether the paper is accepted or rejected. See the above for more details on the paper. The research question of understanding data inefficient teachers is well motivated and is very meaningful. The paper also shows that some well known algorithms are teachers under some conditions.",0.2097902097902098,0.2101449275362319,0.8107541799545288,0.7991079688072205,0.7939220666885376,0.786192774772644,0.8022498488426208,0.7925978302955627,INCORRECT,CORRECT,0.922174036502838,0.9103012681007384
20,"Three experts reviewed this paper and all recommended rejection. The rebuttal did not change the reviewers' recommendations. The reviewers was not excited by the proposed probabilistic framework and raised many concerns regarding the comparison with baselines and competing methods, limited size of datasets, and limited scope of one dataset for one task. Considering the reviewers' concerns, we regret that the paper cannot be recommended for acceptance at this time.  The authors are encouraged to consider the reviewers' comments when revising the paper for submission elsewhere.

","This is a look at some of the events that took place over the course of the past week. This is not a complete list of all the events, but a list of the main ones. This includes the events of the week, as well as the events in the past few months. These videos will go on for the next few days, until the next set of videos will be shown. These will include the events from the first week of school and the second week of the summer vacation. The events of this week include: the first day of school, the last day of summer vacation, and the beginning of the new year. The end-to-end nature of this framework makes it more efficient than previous works. The results suggest that the proposed approach outperforms these compared methods. The claims in the paper are largely unsubstantiated due to the lack of comparison to baselines.",0.1487603305785124,0.7232604026794434,0.7656850814819336,0.7438682913780212,INCORRECT,0.9858763813972472,"This is a look at some of the events that took place over the course of the past week. This is not a complete list of all the events, but a list of the main ones. This includes the events of the week, as well as the events in the past few months. This will be the first of a series of videos that will show how these events took place. These videos will go on for the next few days, until the next set of videos will be shown. These will include the events from the first week of school and the second week of the summer vacation. These are just a few of the many events that happened over the last few weeks. The events of this week include: the first day of school, the last day of summer vacation, and the beginning of the new year.","This is a look at some of the events that took place over the course of the past week. This is not a complete list of all the events, but a list of the main ones. This includes the events of the week, as well as the events in the past few months. This will be the first of a series of videos that will show how these events took place. These videos will go on for the next few days, until the next set of videos will be shown. These will include the events from the first week of school and the second week of the summer vacation. These are just a few of the many events that happened over the last few weeks. The events of this week include: the first day of school, the last day of summer vacation, and the beginning of the new year.",0.1452991452991453,0.1452991452991453,0.692033052444458,0.692033052444458,0.7038468718528748,0.7038468718528748,0.6978899836540222,0.6978899836540222,INCORRECT,INCORRECT,0.9979361295700072,0.9979361295700072
21,"I agree with the concerns raised by the reviewers. In particular, the issues of novelty and experimental evaluation (mentioned in the revision summary) remain the major weak points of the paper. My impression is that the changes made in the revision represent a significant experimental addition to the paper, one which might merit a full pass through peer review, and one which in any event did not alter the reviewers' scores. While I think this paper has something to contribute (and the empirical results suggest the method may outperform competitors), I think it would be improved by a rewrite (and possibly a restructure) that makes the part that is your contribution much more clear. For example, in the abstract, it's only in the sentence ""We show both theoretically
and empirically that potential vanishing/exploding gradients problems can be mitigated by enforcing orthogonality to the shared filter bases"" that we actually get to the part that is really novel about this contribution (the ""enforcing orthogonality""): that would ideally be much earlier in the abstract.

","The method reduces 10.01M parameters of ResNet-34 with almost the same error rate. A classic problem, exploding/vanishing gradients, is alleviated by keeping a variable W_basis close to orthogonal. The strategy of convolution decomposing (as shown in Equation 3) in this paper is similar with separable convolution used in MobileNet. For weight sharing, the authors propose to share weight across layers which is also similar with previous weight sharing papers. The novelty/contribution is not quite sufficient. The results are not fair enough, for example, in the ImageNet experiments, MobileNetV2-Shared model is trained for 300 epochs but the baseline is only trained for 140 epochs.",0.1554770318021201,0.7679364681243896,0.7523958683013916,0.760086715221405,INCORRECT,0.9990333318710328,"This paper addresses the problem of obtaining more compact CNNs by a parameter sharing method. The results against ResNet/MobileNet are indeed promising and good to see. The presentation of the results (Table 1 and Table 2) is cumbersome. There is a typo in in the sentence above Equation (5) ; reusrive --> recursive. How does orthogonality regularisation work on a 1x1 conv? The work of Ioannou et al. (https://arxiv.org/abs/1605.06489) might be of interest as this seeks structured sparsity in ConvNets to decrease computation without loss of performance. In Section Experiments, the proposed method is only compared with classic Res net-34 and MobileNet-V2.","This paper addresses the problem of obtaining more compact CNNs by a parameter sharing method. The results against ResNet/MobileNet are indeed promising and good to see. The presentation of the results (Table 1 and Table 2) is cumbersome. There is a typo in in the sentence above Equation (5) ; reusrive --> recursive. How does orthogonality regularisation work on a 1x1 conv? The work of Ioannou et al. (https://arxiv.org/abs/1605.06489) might be of interest as this seeks structured sparsity in ConvNets. The author should, I suggest, focus more on the actual performance such as memory and time overheads during network training and deployment inference.",0.1418439716312056,0.1423487544483985,0.7304168343544006,0.7352125644683838,0.7520924210548401,0.7533836364746094,0.7410961389541626,0.7441872358322144,INCORRECT,INCORRECT,0.957489013671875,0.9674786925315856
22,"This paper studied imitation learning in the classification setting. The paper shows that using proper online learning algorithms is not sufficient to obtain sublinear regret, and devises an improper learning framework that relies on online linear optimization resulting in provably efficient algorithms. 

All the reviewers appreciated the theoretical novelty and are unanimous in their decision to accept the paper. Please incorporate the reviewers' feedback and the resulting discussion. Adding in some basic experimental results (outlined in the ""Experimental plan"" comment) would strengthen the paper. 

","This paper shows that any proper algorithm is unlikely to achieve a sublinear regret. Inspired by this observation, the paper propose an improper online learning framework that is equivalent to online linear optimization with the help of a mixed policy class. This framework allows us to design oracle0efficient algorithms with different sample/interaction round complexities. It would be very helpful if there are some experimental results (at least on some toy settings) to demonstrate the practical value as well as to make the key insights easier to understand. The direct reduction of BC to supervised learning yields a loose bound, as shown in [1]. The expert annotation complexity of BC should be \widetilde{O}(H^2/\epsilon) rather than \widenilde(O) (H^4/\epsilon)",0.2403846153846153,0.771974503993988,0.8347251415252686,0.8021244406700134,INCORRECT,0.9993667006492616,"Reviews of the paper on online imitation learning. Please summarize the paper reviews and decide on whether the paper is accepted or rejected. The main contributions include: Theoretical guarantee for drawbacks of proper online learning. An improper online learning algorithmic framework. Efficient algorithms to deal with computational hardness. Theorem 13 to show that all problems in PPAD are solvable in randomized polynomial time under some specific circumstances in COIL setting. It also gives a general online convex optimization formulation for online IL, so it seems that linear optimization is covered. The use of ""separator sets"" by the authors seemingly opens up a couple fun algorithmic questions that can take advantage of existing research from support vector machines and active sets. The direct reduction of BC to supervised learning yields a loose bound.","This paper studies the problem of classification-based online imitation learning. It shows a negative result that any proper learning fails to achieve sublinear regret. The main contributions include: Theoretical guarantee for drawbacks of proper online learning. An improper online learning algorithmic framework. Efficient algorithms to deal with computational hardness. The use of ""separator sets"" by the authors seemingly opens up a couple fun algorithmic questions. It would be very helpful if there are some experimental results (at least on some toy settings) to demonstrate the practical value as well as to make the key insights easier to understand. It seems that they are not fundamental issues. The direct reduction of BC to supervised learning yields a loose bound, as shown in [1]. The expert annotation complexity of BC should be \widetilde{O}(H^2/\epsilon) rather than \widenilde(O) (H^4/\epsilon)",0.2037037037037036,0.2290748898678414,0.7967401742935181,0.7720928192138672,0.8198472857475281,0.8368577361106873,0.8081285953521729,0.8031718134880066,CORRECT,INCORRECT,0.9992258548736572,0.9710889458656312
23,"The paper makes a novel contribution to methods for generating novel molecules from scratch. The core idea is to generate a shape that fits the molecular pocket without looking at the protein structure.

Two out of three reviewers recommended acceptance. Reviewers emphasize that the method is innovative and interesting, and the empirical performance appealing (especially given that only the shape information is provided to the model). Strong performance is enabled by good design choices made across the paper, such as including the pretraining stage.

The reviewer that recommend rejection raised issues related to the novelty and clarity of the paper. However, I believe the paper is sufficiently clear and novel to meet the bar for acceptance.

Overall, it is my pleasure to recommend acceptance of the paper.

","This paper proposes a zero-shot drug design method based on sketch. Using only information about the shape of the protein pocket avoids some of the limitations of the data set and binding simulations. However, the model is limited by ignoring the different interaction forces (hydrogen bonding, π-Stacking, etc.) that occur when molecules bind to proteins. The connecting step based entirely on greedy algorithms may lead to unreasonable results. The model is still similar to the transformer-based sequence generation model used in machine translation tasks. The tree-like structure is less expressive for molecules with complex structures. It would be beneficial to the community if authors consider publishing the codes if the paper is accepted. It is quite different from the other line of work which leverages the atoms of both proteins and ligands for generative design.",0.2188679245283019,0.7861536741256714,0.7961655855178833,0.7911279201507568,CORRECT,0.987138330936432,"This paper proposes a zero-shot drug design method based on sketch. Using only information about the shape of the protein pocket avoids some of the limitations of the data set and binding simulations. However, the model is limited by ignoring the different interaction forces (hydrogen bonding, π-Stacking, etc.) that occur when molecules bind to proteins. The connecting step based entirely on greedy algorithms may lead to unreasonable results. The paper is not clear enough in the method description, only the design of the encoding and decoding method and the paper citation of the model used are given. It would be beneficial to the community if authors consider publishing the codes if the paper is accepted. It is quite different from the other line of work which leverages the atoms of both proteins and ligands for generative design.","This paper proposes a zero-shot drug design method based on sketch. Using only information about the shape of the protein pocket avoids some of the limitations of the data set and binding simulations. However, the model is limited by ignoring the different interaction forces (hydrogen bonding, π-Stacking, etc.) that occur when molecules bind to proteins. The connecting step based entirely on greedy algorithms may lead to unreasonable results. The model is still similar to the transformer-based sequence generation model used in machine translation tasks. The tree-like structure is less expressive for molecules with complex structures. It is quite different from the other line of work which leverages the atoms of both proteins and ligands for generative design. It would be beneficial to the community if authors consider publishing the codes if the paper is accepted.",0.2264150943396226,0.2113207547169811,0.7964100241661072,0.7871547341346741,0.8003849983215332,0.7971832752227783,0.7983925938606262,0.7921373248100281,CORRECT,CORRECT,0.9650222063064576,0.995171844959259
24,"The paper considers a collaborative decision-making setting in which one agent can suggest actions for a listening agent to execute. The listening agent is not bound to take these suggested actions. The paper models the listening agent's decision-making process as a POMDP, treating the suggestions provided by other agents as observations (i.e., dependent only on the state) that are used to update the belief state. The paper describes two representations of the suggested actions and presents empirical results on simulated domains that demonstrate that the listening agent's performance improves when following the suggestions of a perfect oracle, while it degrades given imperfect suggestions in proportion to the level of noise.

The paper was reviewed by three researchers who read the author response and discussed the paper together with the AC. The reviewers largely agree that the collaborative decision-making problem as formulated is interesting. The reviewers find that the idea of formulating suggestion-following as a POMDP with suggestions modeled as observations is clever, and that the description of the proposed formulation is clear and easy to follow. The two formulations of the observation function are reasonable, albeit very simple initial models, though the paper does not provide much insight into when one should be used over the other. A primary concern with the paper is that it only provides empirical results. The work would have significantly benefited from theoretical results, which would help to understand how the method would generalize to other domains.

","The paper looks at the problem of designing a framework to support collaboration between an autonomous system and a human supervisor. Simulated experiments on a discrete state problem with an offline generated policy show some improvement using suggestions from a human with an omniscient view. The core idea seems to be a useful one, although the demonstration here is on small, discrete, 2-agent environments without catastrophic failures, brittle behavior, or clear inconsistencies. This work seems theoretical enough to not have significant societal impacts (beyond, perhaps, the use of computational agents, but here they have human supervisors!) The idea of treating recommended actions as observations is a clever way to adapt single-agent POMDPs to incorporate advice from another agent (human or artificial) The experiments and empirical results were also extensive and used reasonable benchmark problems and baselines.",0.1291989664082687,0.7910740375518799,0.7825077772140503,0.7867676019668579,INCORRECT,0.9964597821235656,"The paper looks at the problem of designing a framework to support collaboration between an autonomous system and a human supervisor. The method proposes to use the action suggestions, by using the human policy as part of the observation model of the underlying POMDP. This approximate method is then tested on two benchmark domains (under various conditions), where the paper demonstrates that the human suggestions does make a positive impact on the system performance. The core idea seems to be a useful one, although the demonstration here is on small, discrete, 2-agent environments without catastrophic failures, brittle behavior, or clear inconsistencies. This work seems theoretical enough to not have significant societal impacts (beyond, perhaps, the use of computational agents, but here they have human supervisors!) The details of computation of the scaled rational and noisy rational approaches are a bit unclear, but the authors claim to provide code.","The paper looks at the problem of designing a framework to support collaboration between an autonomous system and a human supervisor. The idea of treating recommended actions as observations is a clever way to adapt single-agent POMDPs to incorporate advice from another agent (human or artificial) The experiments and empirical results were also extensive and used reasonable benchmark problems and baselines. This work seems theoretical enough to not have significant societal impacts (beyond, perhaps, the use of computational agents, but here they have human supervisors!) The details of computation of the scaled rational and noisy rational approaches are a bit unclear. The core idea seems to be a useful one, although the demonstration here is on small, discrete, 2-agent environments without catastrophic failures, brittle behavior, or clear inconsistencies.",0.1708542713567839,0.1424802110817942,0.7967211008071899,0.7963666915893555,0.7865664958953857,0.783553421497345,0.7916111946105957,0.7899081110954285,INCORRECT,INCORRECT,0.905781090259552,0.9927785992622375
